,current_day,cloud,temp_max,temp_min
656,2020-10-18,cloudy,14°,6°
657,2020-10-19,mostly sunny,15°,4°
658,2020-10-20,cloudy,18°,11°
659,2020-10-21,scattered showers,19°,12°
660,2020-10-22,mostly sunny,19°,10°
661,2020-10-23,mostly sunny,16°,9°
662,2020-10-24,cloudy,18°,11°
663,2020-10-25,mostly sunny,14°,7°
664,2020-10-26,mostly cloudy,13°,7°
665,2020-10-27,cloudy,14°,9°
666,2020-10-28,mostly cloudy,14°,10°
667,2020-10-29,cloudy,16°,10°
668,2020-10-30,cloudy,17°,12°
669,2020-10-31,cloudy,16°,10°
670,2020-11-1,cloudy,19°,11°
671,2020-11-2,cloudy,18°,8°
672,2020-11-3,mostly sunny,11°,5°
673,2020-11-4,mostly sunny,12°,1°
674,2020-11-5,mostly sunny,11°,1°
675,2020-11-6,mostly sunny,13°,3°
676,2020-11-7,mostly sunny,18°,6°
677,2020-11-8,cloudy,12°,11°
678,2020-11-9,mostly sunny,16°,10°
679,2020-11-10,cloudy,15°,9°
680,2020-11-11,cloudy,13°,8°
681,2020-11-12,mostly sunny,14°,6°
682,2020-11-13,cloudy,15°,7°
683,2020-11-14,cloudy,15°,12°
684,2020-11-15,cloudy,16°,9°
685,2020-11-16,cloudy,12°,10°
686,2020-11-17,cloudy,14°,9°
687,2020-11-18,cloudy,15°,10°
688,2020-11-19,mostly cloudy,12°,6°
689,2020-11-20,cloudy,10°,5°
690,2020-11-21,cloudy,11°,8°
691,2020-11-22,cloudy,12°,8°
692,2020-11-23,cloudy,12°,6°
693,2020-11-24,mostly sunny,11°,3°
694,2020-11-25,mostly sunny,13°,5°
695,2020-11-26,foggy,12°,1°
696,2020-11-27,foggy,10°,7°
697,2020-11-28,foggy,13°,5°
698,2020-11-29,mostly sunny,10°,0°
699,2020-11-30,foggy,11°,1°
700,2020-12-1,mostly cloudy,10°,5°
701,2020-12-2,cloudy,8°,3°
702,2020-12-3,scattered showers,8°,5°
703,2020-12-4,scattered showers,6°,1°
704,2020-12-5,cloudy,5°,0°
705,2020-12-6,foggy,7°,3°
706,2020-12-7,cloudy,5°,0°
707,2020-12-8,cloudy,8°,0°
708,2020-12-9,mostly sunny,8°,2°
709,2020-12-10,cloudy,8°,5°
710,2020-12-11,mostly cloudy,11°,8°
711,2020-12-12,cloudy,10°,5°
712,2020-12-13,cloudy,13°,4°
713,2020-12-14,cloudy,13°,10°
714,2020-12-15,mostly sunny,12°,6°
715,2020-12-16,mostly sunny,12°,4°
716,2020-12-17,mostly sunny,12°,5°
717,2020-12-18,cloudy,13°,9°
718,2020-12-19,mostly sunny,13°,9°
719,2020-12-20,mostly sunny,11°,6°
720,2020-12-21,cloudy,15°,8°
721,2020-12-22,cloudy,15°,13°
722,2020-12-23,cloudy,14°,8°
723,2020-12-24,cloudy,9°,5°
724,2020-12-25,cloudy,7°,2°
725,2020-12-26,cloudy,8°,1°
726,2020-12-27,cloudy,9°,4°
727,2020-12-28,cloudy,6°,2°
728,2020-12-29,mostly cloudy,7°,2°
729,2020-12-30,mostly cloudy,6°,2°
730,2020-12-31,mostly sunny,7°,-1°
