,current_day,cloud,temp_max,temp_min
639,2020-10-31,mostly sunny,15°,10°
640,2020-11-1,scattered showers,15°,12°
641,2020-11-2,scattered showers,20°,10°
642,2020-11-3,mostly sunny,11°,4°
643,2020-11-4,mostly sunny,9°,1°
644,2020-11-5,mostly sunny,10°,3°
645,2020-11-6,mostly sunny,11°,3°
646,2020-11-7,mostly sunny,13°,3°
647,2020-11-8,tornado,7°,6°
648,2020-11-9,tornado,13°,11°
649,2020-11-10,foggy,11°,8°
650,2020-11-11,foggy,9°,8°
651,2020-11-12,foggy,13°,5°
652,2020-11-13,foggy,12°,6°
653,2020-11-14,mostly sunny,14°,8°
654,2020-11-15,mostly sunny,14°,9°
655,2020-11-16,mostly cloudy,9°,8°
656,2020-11-17,cloudy,10°,7°
657,2020-11-18,foggy,11°,6°
658,2020-11-19,mostly cloudy,10°,5°
659,2020-11-20,partly cloudy,7°,0°
660,2020-11-21,mostly sunny,6°,-1°
661,2020-11-22,mostly cloudy,6°,1°
662,2020-11-23,foggy,7°,5°
663,2020-11-24,foggy,5°,3°
664,2020-11-25,foggy,7°,2°
665,2020-11-26,foggy,6°,-2°
666,2020-11-27,foggy,6°,-1°
667,2020-11-28,foggy,7°,0°
668,2020-11-29,foggy,1°,-3°
669,2020-11-30,mostly sunny,2°,-6°
670,2020-12-1,foggy,5°,-1°
671,2020-12-2,foggy,3°,0°
672,2020-12-3,scattered showers,3°,0°
673,2020-12-4,scattered showers,5°,2°
674,2020-12-5,mostly sunny,4°,0°
675,2020-12-6,foggy,3°,1°
676,2020-12-7,foggy,3°,0°
677,2020-12-8,foggy,1°,-1°
678,2020-12-9,foggy,1°,-1°
679,2020-12-10,foggy,1°,-2°
680,2020-12-11,scattered showers,4°,-2°
681,2020-12-12,scattered showers,7°,5°
682,2020-12-13,mostly cloudy,7°,3°
683,2020-12-14,mostly sunny,8°,4°
684,2020-12-15,scattered showers,9°,6°
685,2020-12-16,foggy,9°,6°
686,2020-12-17,mostly cloudy,9°,6°
687,2020-12-18,foggy,7°,3°
688,2020-12-19,mostly sunny,11°,7°
689,2020-12-20,foggy,9°,6°
690,2020-12-21,scattered showers,9°,5°
691,2020-12-22,scattered showers,12°,10°
692,2020-12-23,scattered showers,12°,8°
693,2020-12-24,scattered showers,7°,1°
694,2020-12-25,mostly sunny,4°,-1°
695,2020-12-26,mostly cloudy,2°,-1°
696,2020-12-27,rain snow,2°,0°
697,2020-12-28,scattered showers,2°,0°
698,2020-12-29,mostly cloudy,3°,0°
699,2020-12-30,mostly cloudy,4°,1°
700,2020-12-31,snow,2°,0°
