,current_day,cloud,temp_max,temp_min
654,2020-10-16,cloudy,10°,8°
655,2020-10-17,cloudy,10°,7°
656,2020-10-18,foggy,11°,4°
657,2020-10-19,mostly sunny,13°,7°
658,2020-10-20,mostly sunny,17°,6°
659,2020-10-21,mostly sunny,22°,13°
660,2020-10-22,mostly sunny,21°,14°
661,2020-10-23,cloudy,16°,12°
662,2020-10-24,cloudy,15°,11°
663,2020-10-25,scattered showers,15°,10°
664,2020-10-26,cloudy,13°,7°
665,2020-10-27,cloudy,12°,7°
666,2020-10-28,cloudy,14°,10°
667,2020-10-29,cloudy,12°,11°
668,2020-10-30,cloudy,14°,12°
669,2020-10-31,cloudy,17°,9°
670,2020-11-1,cloudy,17°,12°
671,2020-11-2,cloudy,23°,11°
672,2020-11-3,cloudy,12°,5°
673,2020-11-4,mostly cloudy,10°,2°
674,2020-11-5,mostly sunny,11°,1°
675,2020-11-6,mostly sunny,12°,2°
676,2020-11-7,mostly sunny,13°,3°
677,2020-11-8,tornado,8°,7°
678,2020-11-9,mostly sunny,17°,8°
679,2020-11-10,foggy,10°,6°
680,2020-11-11,foggy,10°,8°
681,2020-11-12,cloudy,14°,6°
682,2020-11-13,mostly sunny,15°,7°
683,2020-11-14,mostly sunny,15°,9°
684,2020-11-15,mostly sunny,16°,11°
685,2020-11-16,cloudy,11°,7°
686,2020-11-17,cloudy,12°,5°
687,2020-11-18,mostly sunny,14°,4°
688,2020-11-19,cloudy,11°,7°
689,2020-11-20,mostly sunny,8°,-2°
690,2020-11-21,foggy,7°,-2°
691,2020-11-22,cloudy,6°,-1°
692,2020-11-23,cloudy,9°,5°
693,2020-11-24,foggy,5°,1°
694,2020-11-25,mostly sunny,10°,0°
695,2020-11-26,mostly sunny,8°,-1°
696,2020-11-27,foggy,6°,-2°
697,2020-11-28,foggy,8°,0°
698,2020-11-29,cloudy,2°,-4°
699,2020-11-30,foggy,1°,-6°
700,2020-12-1,cloudy,6°,1°
701,2020-12-2,cloudy,3°,1°
702,2020-12-3,cloudy,5°,1°
703,2020-12-4,cloudy,7°,2°
704,2020-12-5,mostly sunny,6°,1°
705,2020-12-6,foggy,4°,0°
706,2020-12-7,foggy,4°,0°
707,2020-12-8,foggy,3°,1°
708,2020-12-9,cloudy,2°,0°
709,2020-12-10,cloudy,3°,-2°
710,2020-12-11,cloudy,6°,-1°
711,2020-12-12,scattered showers,9°,6°
712,2020-12-13,cloudy,7°,4°
713,2020-12-14,mostly sunny,9°,5°
714,2020-12-15,scattered showers,10°,7°
715,2020-12-16,foggy,12°,7°
716,2020-12-17,cloudy,10°,5°
717,2020-12-18,foggy,9°,2°
718,2020-12-19,mostly sunny,13°,8°
719,2020-12-20,scattered showers,11°,6°
720,2020-12-21,cloudy,10°,5°
721,2020-12-22,scattered showers,13°,10°
722,2020-12-23,cloudy,13°,10°
723,2020-12-24,scattered showers,9°,3°
724,2020-12-25,cloudy,5°,1°
725,2020-12-26,cloudy,2°,0°
726,2020-12-27,cloudy,4°,1°
727,2020-12-28,scattered showers,5°,1°
728,2020-12-29,cloudy,4°,1°
729,2020-12-30,cloudy,5°,2°
730,2020-12-31,cloudy,3°,1°
