,current_day,cloud,temp_max,temp_min
638,2020-9-30,mostly sunny,20°,8°
639,2020-10-1,mostly sunny,17°,12°
640,2020-10-2,rain,19°,8°
641,2020-10-3,scattered showers,16°,8°
642,2020-10-4,mostly cloudy,16°,11°
643,2020-10-5,mostly sunny,15°,11°
644,2020-10-6,mostly cloudy,16°,12°
645,2020-10-7,mostly cloudy,17°,12°
646,2020-10-8,mostly sunny,20°,8°
647,2020-10-9,partly cloudy,19°,10°
648,2020-10-10,mostly cloudy,15°,9°
649,2020-10-11,mostly cloudy,13°,6°
650,2020-10-12,mostly sunny,13°,7°
651,2020-10-13,mostly cloudy,12°,4°
652,2020-10-14,mostly cloudy,12°,8°
653,2020-10-15,cloudy,10°,6°
654,2020-10-16,mostly cloudy,13°,9°
655,2020-10-17,cloudy,12°,8°
656,2020-10-18,mostly sunny,13°,5°
657,2020-10-19,mostly sunny,17°,3°
658,2020-10-20,mostly sunny,18°,14°
659,2020-10-21,mostly sunny,21°,17°
660,2020-10-22,scattered showers,18°,15°
661,2020-10-23,scattered showers,16°,13°
662,2020-10-24,foggy,18°,11°
663,2020-10-25,mostly sunny,19°,10°
664,2020-10-26,rain,14°,7°
665,2020-10-27,mostly cloudy,15°,8°
666,2020-10-28,mostly sunny,18°,9°
667,2020-10-29,tornado,12°,11°
668,2020-10-30,mostly sunny,18°,7°
669,2020-10-31,foggy,20°,5°
670,2020-11-1,mostly sunny,21°,9°
671,2020-11-2,mostly sunny,20°,13°
672,2020-11-3,scattered showers,14°,9°
673,2020-11-4,mostly cloudy,11°,7°
674,2020-11-5,cloudy,12°,8°
675,2020-11-6,mostly sunny,18°,4°
676,2020-11-7,mostly sunny,17°,12°
677,2020-11-8,tornado,14°,12°
678,2020-11-9,tornado,15°,12°
679,2020-11-10,foggy,14°,7°
680,2020-11-11,foggy,12°,8°
681,2020-11-12,mostly sunny,18°,7°
682,2020-11-13,mostly sunny,17°,9°
683,2020-11-14,mostly sunny,18°,11°
684,2020-11-15,mostly cloudy,18°,12°
685,2020-11-16,mostly cloudy,14°,8°
686,2020-11-17,mostly sunny,13°,4°
687,2020-11-18,mostly sunny,19°,5°
688,2020-11-19,mostly cloudy,12°,7°
689,2020-11-20,mostly sunny,9°,3°
690,2020-11-21,cloudy,5°,-1°
691,2020-11-22,foggy,4°,-2°
692,2020-11-23,foggy,8°,-3°
693,2020-11-24,foggy,7°,-1°
694,2020-11-25,mostly sunny,14°,4°
695,2020-11-26,mostly sunny,15°,4°
696,2020-11-27,mostly sunny,15°,5°
697,2020-11-28,mostly sunny,10°,1°
698,2020-11-29,cloudy,3°,-1°
699,2020-11-30,cloudy,3°,1°
700,2020-12-1,scattered showers,5°,0°
701,2020-12-2,cloudy,4°,2°
702,2020-12-3,mostly sunny,8°,3°
703,2020-12-4,scattered showers,9°,2°
704,2020-12-5,mostly sunny,5°,1°
705,2020-12-6,foggy,7°,0°
706,2020-12-7,mostly cloudy,8°,2°
707,2020-12-8,scattered showers,8°,3°
708,2020-12-9,mostly cloudy,5°,0°
709,2020-12-10,mostly sunny,4°,-2°
710,2020-12-11,scattered showers,8°,1°
711,2020-12-12,scattered showers,9°,7°
712,2020-12-13,mostly sunny,10°,2°
713,2020-12-14,mostly sunny,13°,3°
714,2020-12-15,scattered showers,13°,9°
715,2020-12-16,mostly sunny,15°,7°
716,2020-12-17,mostly sunny,10°,6°
717,2020-12-18,mostly cloudy,14°,8°
718,2020-12-19,mostly cloudy,14°,5°
719,2020-12-20,rain,11°,6°
720,2020-12-21,foggy,11°,3°
721,2020-12-22,mostly cloudy,15°,7°
722,2020-12-23,mostly cloudy,14°,7°
723,2020-12-24,scattered showers,13°,4°
724,2020-12-25,cloudy,4°,2°
725,2020-12-26,mostly cloudy,4°,-2°
726,2020-12-27,mostly sunny,7°,-2°
727,2020-12-28,mostly sunny,9°,5°
728,2020-12-29,mostly sunny,9°,5°
729,2020-12-30,mostly cloudy,6°,0°
730,2020-12-31,scattered showers,6°,1°
