,current_day,cloud,temp_max,temp_min
654,2020-10-16,cloudy,12°,9°
655,2020-10-17,mostly sunny,13°,4°
656,2020-10-18,cloudy,13°,9°
657,2020-10-19,mostly sunny,15°,7°
658,2020-10-20,cloudy,15°,9°
659,2020-10-21,scattered showers,21°,13°
660,2020-10-22,mostly sunny,18°,10°
661,2020-10-23,foggy,18°,8°
662,2020-10-24,cloudy,16°,11°
663,2020-10-25,mostly cloudy,16°,9°
664,2020-10-26,mostly cloudy,13°,8°
665,2020-10-27,cloudy,12°,7°
666,2020-10-28,mostly cloudy,14°,9°
667,2020-10-29,scattered showers,14°,9°
668,2020-10-30,cloudy,16°,13°
669,2020-10-31,cloudy,17°,11°
670,2020-11-1,cloudy,19°,11°
671,2020-11-2,cloudy,19°,10°
672,2020-11-3,mostly cloudy,12°,7°
673,2020-11-4,mostly sunny,13°,2°
674,2020-11-5,foggy,11°,0°
675,2020-11-6,mostly sunny,12°,2°
676,2020-11-7,mostly sunny,15°,4°
677,2020-11-8,tornado,9°,8°
678,2020-11-9,tornado,13°,11°
679,2020-11-10,foggy,13°,9°
680,2020-11-11,foggy,13°,9°
681,2020-11-12,mostly cloudy,13°,6°
682,2020-11-13,cloudy,14°,5°
683,2020-11-14,cloudy,15°,11°
684,2020-11-15,scattered showers,15°,9°
685,2020-11-16,cloudy,12°,7°
686,2020-11-17,cloudy,13°,11°
687,2020-11-18,mostly sunny,15°,9°
688,2020-11-19,cloudy,12°,6°
689,2020-11-20,mostly sunny,9°,1°
690,2020-11-21,cloudy,11°,7°
691,2020-11-22,cloudy,11°,9°
692,2020-11-23,cloudy,10°,7°
693,2020-11-24,foggy,10°,6°
694,2020-11-25,cloudy,10°,4°
695,2020-11-26,cloudy,11°,6°
696,2020-11-27,foggy,8°,6°
697,2020-11-28,foggy,11°,3°
698,2020-11-29,foggy,5°,2°
699,2020-11-30,foggy,9°,1°
700,2020-12-1,scattered showers,10°,7°
701,2020-12-2,cloudy,8°,4°
702,2020-12-3,scattered showers,7°,6°
703,2020-12-4,cloudy,8°,1°
704,2020-12-5,cloudy,6°,1°
705,2020-12-6,mostly sunny,6°,0°
706,2020-12-7,foggy,2°,-2°
707,2020-12-8,foggy,3°,1°
708,2020-12-9,foggy,4°,0°
709,2020-12-10,cloudy,6°,2°
710,2020-12-11,cloudy,9°,2°
711,2020-12-12,foggy,9°,6°
712,2020-12-13,cloudy,8°,3°
713,2020-12-14,cloudy,12°,8°
714,2020-12-15,cloudy,12°,5°
715,2020-12-16,cloudy,9°,5°
716,2020-12-17,mostly sunny,11°,7°
717,2020-12-18,cloudy,11°,7°
718,2020-12-19,cloudy,11°,7°
719,2020-12-20,mostly cloudy,11°,7°
720,2020-12-21,cloudy,14°,5°
721,2020-12-22,cloudy,14°,11°
722,2020-12-23,scattered showers,13°,9°
723,2020-12-24,scattered showers,9°,4°
724,2020-12-25,mostly cloudy,6°,2°
725,2020-12-26,cloudy,6°,1°
726,2020-12-27,scattered showers,7°,2°
727,2020-12-28,cloudy,5°,1°
728,2020-12-29,cloudy,5°,0°
729,2020-12-30,cloudy,6°,0°
730,2020-12-31,scattered showers,5°,1°
